ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
46.47.197.210,3128,http,no,elite,RU,Russia,St Petersburg,JSC PeterStar,AS20632 PJSC MegaFon,206,37,91.7,254,2026-08-03T19:13:27.6711386Z,2026-08-03T19:13:27.6711386Z
195.26.230.202,8080,http,no,elite,FI,Finland,Helsinki,Hostkey B.V,AS57043 HOSTKEY B.V.,216,31,100,260,2026-08-03T19:13:27.6751199Z,2026-08-03T19:13:27.6751199Z
176.61.151.123,80,http,no,elite,PT,Portugal,Faro Municipality,Flesk Telecom,"AS33876 DMNS - DOMINIOS, S.A.",223,49,90.7,268,2026-08-03T19:13:13.6517073Z,2026-08-03T19:13:13.6517073Z
83.147.216.208,1080,socks5,yes,elite,FI,Finland,Helsinki,NetCrafters OU,AS203273 NetCrafters OU,228,31,98.5,262,2026-08-03T19:13:21.6663522Z,2026-08-03T19:13:21.6663522Z
37.110.145.57,8081,http,no,transparent,RU,Russia,Moscow,NCNET,AS42610 OJSC National Cable Networks,232,47,98.4,248,2026-08-03T19:13:31.7040191Z,2026-08-03T19:13:31.7040191Z
144.178.199.118,8443,http,yes,elite,NL,The Netherlands,Oosterbeek,DIA,AS39686 Eurofiber Nederland BV,234,16,99.6,261,2026-08-03T19:14:13.5641664Z,2026-08-03T19:14:13.5641664Z
193.233.218.213,1080,socks5,yes,elite,RU,Russia,St Petersburg,Aeza Group LLC,AS216246 Aeza Group LLC,236,34,100,260,2026-08-03T19:13:26.7520842Z,2026-08-03T19:13:26.7520842Z
46.219.1.20,5678,socks4,no,elite,UA,Ukraine,Kyiv,o3 core,AS31148 FREENET JSC,256,56,28.9,38,2026-08-03T19:15:31.9771935Z,2026-08-03T19:15:31.9771935Z
176.65.140.216,1085,socks5,yes,elite,LV,Latvia,Riga,Hostroyale Latvia,AS43513 Sia Nano IT,278,13,83,276,2026-08-03T19:13:13.6699343Z,2026-08-03T19:13:13.6699343Z
176.99.134.183,8090,http,no,elite,RU,Russia,Moscow,Inetcom LLC,AS35598 INETCOM CARRIER LLC,278,52,98.9,262,2026-08-03T19:13:38.2630225Z,2026-08-03T19:13:38.2630225Z
212.231.191.23,80,http,no,elite,ES,Spain,Barcelona,ServiHosting Networks S.L,AS15704 XTRA TELECOM S.A.,288,48,99.2,261,2026-08-03T19:13:13.7153674Z,2026-08-03T19:13:13.7153674Z
95.3.69.222,8080,http,yes,transparent,TR,Turkey,Antakya,TurkTelekom,AS9121 Turk Telekomunikasyon Anonim Sirketi,295,50,99.2,261,2026-08-03T19:13:31.7704535Z,2026-08-03T19:13:31.7704535Z
196.1.97.198,80,http,no,elite,SN,Senegal,Dakar,ENSUT-LPA,AS329407 Universite Cheikh Anta DIOP de DAKAR,296,73,86.6,194,2026-08-03T19:14:10.3839300Z,2026-08-03T19:14:10.3839300Z
82.71.110.129,8888,http,no,elite,SE,Sweden,Stockholm,"VPN Consumer Stockholm, Sweden",AS212238 Datacamp Limited,301,41,91.8,122,2026-08-03T19:09:45.5297149Z,2026-08-03T19:09:45.5297149Z
196.1.93.16,80,http,no,elite,SN,Senegal,Dakar,Centre de Suivi Ecologique,AS329407 Universite Cheikh Anta DIOP de DAKAR,311,75,85.4,213,2026-08-03T19:13:13.7650541Z,2026-08-03T19:13:13.7650541Z
202.133.88.173,80,http,no,elite,FR,France,Paris,Deployish Limited,AS212552 BitCommand LLC,328,71,96.2,265,2026-08-03T19:13:19.4692965Z,2026-08-03T19:13:19.4692965Z
159.65.221.25,80,http,no,anonymous,US,United States,North Bergen,"DigitalOcean, LLC","AS14061 DigitalOcean, LLC",337,82,87.2,117,2026-08-03T19:15:37.1581281Z,2026-08-03T19:15:37.1581281Z
102.132.201.202,80,http,no,transparent,ZA,South Africa,Cape Town,FTTH Gauteng,AS37680 Cool Ideas Service Provider (Pty) Ltd,349,175,100,182,2026-08-03T19:13:21.9328399Z,2026-08-03T19:13:21.9328399Z
174.138.119.88,80,http,no,elite,US,United States,Clifton,Digital Ocean,"AS14061 DigitalOcean, LLC",357,85,98.5,262,2026-08-03T19:13:19.5128760Z,2026-08-03T19:13:19.5128760Z
159.65.245.255,80,http,no,elite,US,United States,Clifton,"DigitalOcean, LLC","AS14061 DigitalOcean, LLC",359,87,97.7,262,2026-08-03T19:13:27.8727514Z,2026-08-03T19:13:27.8727514Z
142.93.202.130,3128,http,no,transparent,US,United States,North Bergen,"DigitalOcean, LLC","AS14061 DigitalOcean, LLC",362,86,100,260,2026-08-03T19:13:13.8276477Z,2026-08-03T19:13:13.8276477Z
212.80.19.203,80,http,no,elite,DE,Germany,Nuremberg,Hetzner,AS24940 Hetzner Online GmbH,364,85,98.8,258,2026-08-03T19:13:21.8563833Z,2026-08-03T19:13:21.8563833Z
66.135.16.53,80,http,no,elite,US,United States,Piscataway,"Vivint Wireless, Inc.","AS20473 The Constant Company, LLC",372,88,89.7,116,2026-08-03T19:15:32.1257163Z,2026-08-03T19:15:32.1257163Z
32.223.6.94,80,http,no,elite,US,United States,Danbury,Frontier and Connecticut Connected Network,AS46690 Verizon Business,382,197,100,260,2026-08-03T19:13:32.0045673Z,2026-08-03T19:13:32.0045673Z
64.112.184.210,3128,http,yes,elite,US,United States,Richmond,HOSTEDBACKBONE,AS14713 Hosted Backbone,391,97,100,260,2026-08-03T19:13:31.9131858Z,2026-08-03T19:13:31.9131858Z
144.91.121.61,1088,socks5,yes,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,402,136,100,74,2026-08-03T19:13:19.9509653Z,2026-08-03T19:13:19.9509653Z
34.238.165.158,3128,http,yes,transparent,US,United States,Ashburn,AWS EC2 (us-east-1),"AS14618 Amazon.com, Inc.",416,97,96.6,87,2026-08-03T19:13:13.8924082Z,2026-08-03T19:13:13.8924082Z
144.91.111.48,1088,socks5,yes,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,446,23,95.1,268,2026-08-03T19:13:31.8932712Z,2026-08-03T19:13:31.8932712Z
50.122.86.118,80,http,no,elite,US,United States,Bloomington,Frontier and Citizens Connected Network,"AS5650 Frontier Communications of America, Inc.",461,229,99.6,260,2026-08-03T19:13:22.0978487Z,2026-08-03T19:13:22.0978487Z
154.65.39.8,80,http,no,elite,SN,Senegal,Dakar,Tigo Public IP,AS37649 SAGA AFRICA HOLDINGS LIMITED,472,76,85.1,154,2026-08-03T19:13:38.4812414Z,2026-08-03T19:13:38.4812414Z
69.55.49.177,38182,socks4,yes,elite,US,United States,North Bergen,Digital Ocean,"AS14061 DigitalOcean, LLC",481,87,99.6,261,2026-08-03T19:13:31.9930398Z,2026-08-03T19:13:31.9930398Z
82.115.60.51,80,http,no,elite,KZ,Kazakhstan,Almaty,NLS Kazakhstan LLC,AS200590 NLS Kazakhstan LLC,483,97,77,200,2026-08-03T19:15:25.5210120Z,2026-08-03T19:15:25.5210120Z
69.48.201.94,80,http,no,elite,US,United States,Sulphur Springs,IONOS Inc,AS8560 IONOS SE,498,120,76.4,233,2026-08-03T19:15:37.3570025Z,2026-08-03T19:15:37.3570025Z
137.66.1.45,80,http,no,transparent,US,United States,Elk Grove Village,GTT Americas,AS30081 CacheFly,503,3,100,260,2026-08-03T19:13:31.9311376Z,2026-08-03T19:13:31.9311376Z
185.142.156.229,2080,socks4,yes,elite,IR,Iran,Qom,Amin IDC Networks,AS48147 Asre Pardazeshe Ettelaate Amin Institute,515,91,98.8,259,2026-08-03T19:13:32.0320826Z,2026-08-03T19:13:32.0320826Z
185.88.177.40,80,http,no,elite,IR,Iran,Sadra,Sevenhost,AS201691 Fannavari Etelaate Samane Kavoshgar Ide Ltd.,520,83,93.1,248,2026-08-03T19:13:38.5375785Z,2026-08-03T19:13:38.5375785Z
34.44.49.215,80,http,no,elite,US,United States,Council Bluffs,Google Cloud (us-central1),AS396982 Google LLC,554,134,100,260,2026-08-03T19:13:20.0993907Z,2026-08-03T19:13:20.0993907Z
12.50.107.217,80,http,no,anonymous,US,United States,Miami Gardens,Loxahatchee - Tequesta,"AS7018 AT&T Enterprises, LLC",569,135,85.8,274,2026-08-03T19:13:28.1316894Z,2026-08-03T19:13:28.1316894Z
12.50.107.219,80,http,no,anonymous,US,United States,Miami Gardens,Loxahatchee - Tequesta,"AS7018 AT&T Enterprises, LLC",579,135,87,261,2026-08-03T19:13:28.1418142Z,2026-08-03T19:13:28.1418142Z
150.140.148.235,80,http,no,elite,GR,Greece,Pátrai,University of Patras,AS5408 National Infrastructures for Research and Technology S.A.,580,48,66,94,2026-08-03T19:15:37.3651149Z,2026-08-03T19:15:37.3651149Z
117.236.124.166,3128,http,yes,elite,IN,India,Gandhinagar,BSNL Internet,AS9829 National Internet Backbone,581,143,100,260,2026-08-03T19:13:14.1030939Z,2026-08-03T19:13:14.1030939Z
12.50.107.220,80,http,no,anonymous,US,United States,Miami Gardens,Loxahatchee - Tequesta,"AS7018 AT&T Enterprises, LLC",585,135,84.6,208,2026-08-03T19:13:20.1329156Z,2026-08-03T19:13:20.1329156Z
12.50.107.222,80,http,no,anonymous,US,United States,Miami Gardens,Loxahatchee - Tequesta,"AS7018 AT&T Enterprises, LLC",586,135,90.3,268,2026-08-03T19:13:20.1337451Z,2026-08-03T19:13:20.1337451Z
12.50.107.221,80,http,no,anonymous,US,United States,Miami Gardens,Loxahatchee - Tequesta,"AS7018 AT&T Enterprises, LLC",591,135,80.9,256,2026-08-03T19:13:20.1388254Z,2026-08-03T19:13:20.1388254Z
61.158.175.38,9002,http,no,elite,CN,China,Zhengzhou,CNC Group CHINA169 Henan Province Network,AS4837 CHINA UNICOM China169 Backbone,624,168,100,260,2026-08-03T19:14:19.3678323Z,2026-08-03T19:14:19.3678323Z
51.178.49.241,1088,socks5,yes,elite,FR,France,Strasbourg,OVH,AS16276 OVH SAS,635,69,98.1,263,2026-08-03T19:13:19.7711895Z,2026-08-03T19:13:19.7711895Z
18.138.102.128,3128,http,no,transparent,SG,Singapore,Singapore,AWS EC2 (ap-southeast-1),"AS16509 Amazon.com, Inc.",650,171,100,260,2026-08-03T19:13:38.7529783Z,2026-08-03T19:13:38.7529783Z
46.39.252.111,8080,http,no,transparent,US,United States,New York,"TRAVCHIS, LLC","AS400909 TRAVCHIS, LLC",661,35,44.7,76,2026-08-03T19:15:25.6375080Z,2026-08-03T19:15:25.6375080Z
147.78.0.81,9443,http,no,elite,AE,United Arab Emirates,Muhadhdhib,Oneprovider.com,"AS136258 BrainStorm Network, Inc",666,114,100,116,2026-08-03T19:13:14.1602506Z,2026-08-03T19:13:14.1602506Z
8.215.112.240,7777,http,yes,elite,ID,Indonesia,Jakarta,Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",682,170,83,147,2026-08-03T19:13:20.2466709Z,2026-08-03T19:13:20.2466709Z
189.202.188.149,80,http,no,elite,MX,Mexico,Kanasín,"Operbes, S.A. de C.V","AS18734 Operbes, S.A. de C.V.",685,339,100,260,2026-08-03T19:14:19.6009156Z,2026-08-03T19:14:19.6009156Z
160.34.208.144,80,http,no,anonymous,MX,Mexico,La Cañada,Oracle Corporation,AS31898 Oracle Corporation,687,162,100,41,2026-08-03T19:13:19.9179421Z,2026-08-03T19:13:19.9179421Z
34.94.46.8,80,http,yes,elite,US,United States,Los Angeles,Google Cloud (us-west2),AS396982 Google LLC,699,174,74.9,223,2026-08-03T19:13:19.9407211Z,2026-08-03T19:13:19.9407211Z
67.203.23.79,8081,http,no,transparent,US,United States,Los Angeles,T3 Web Hosting,AS17252 Colocation America Corporation,700,182,100,258,2026-08-03T19:13:19.9491506Z,2026-08-03T19:13:19.9491506Z
219.65.73.80,80,http,no,anonymous,IN,India,Kolkata,Reliance Jio Infocomm Limited,AS55836 Reliance Jio Infocomm Limited,702,159,99.2,260,2026-08-03T19:13:27.3443399Z,2026-08-03T19:13:27.3443399Z
23.228.86.236,8081,http,no,transparent,US,United States,Los Angeles,T3 Web Hosting,AS17252 Colocation America Corporation,710,182,100,259,2026-08-03T19:13:22.2987069Z,2026-08-03T19:13:22.2987069Z
87.236.23.201,3128,http,yes,transparent,RU,Russia,St Petersburg,Beget Ltd,AS198610 Beget LLC,712,61,83.6,61,2026-08-03T19:13:20.1849882Z,2026-08-03T19:13:20.1849882Z
190.58.248.86,80,http,no,elite,TT,Trinidad and Tobago,Chaguanas,Telecommunication Services of Trinidad and Tobago,AS5639 Telecommunication Services of Trinidad and Tobago,715,360,100,259,2026-08-03T19:13:28.5037263Z,2026-08-03T19:13:28.5037263Z
8.215.112.214,7777,http,yes,elite,ID,Indonesia,Jakarta,Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",739,181,79,100,2026-08-03T19:13:19.9884067Z,2026-08-03T19:13:19.9884067Z
47.89.184.18,3128,http,no,transparent,US,United States,Henrico,ALICLOUD-US,"AS45102 Alibaba (US) Technology Co., Ltd.",745,97,98.5,262,2026-08-03T19:13:19.9116197Z,2026-08-03T19:13:19.9116197Z
125.122.35.253,8086,http,no,elite,CN,China,Hangzhou,Chinanet,AS58461 CT HangZhou IDC,752,192,99.6,260,2026-08-03T19:13:20.0126942Z,2026-08-03T19:13:20.0126942Z
198.8.94.170,4145,socks4,no,elite,US,United States,Seattle,Performive LLC,AS46562 Performive LLC,761,156,99.6,260,2026-08-03T19:13:19.9866956Z,2026-08-03T19:13:19.9866956Z
192.111.139.163,19404,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,762,161,100,259,2026-08-03T19:13:19.9920387Z,2026-08-03T19:13:19.9920387Z
199.58.185.9,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,763,156,98.8,260,2026-08-03T19:13:19.9886713Z,2026-08-03T19:13:19.9886713Z
184.170.251.30,11288,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,764,151,99.2,259,2026-08-03T19:13:19.9844233Z,2026-08-03T19:13:19.9844233Z
192.111.139.162,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,764,153,99.6,259,2026-08-03T19:13:19.9843265Z,2026-08-03T19:13:19.9843265Z
199.66.183.251,4145,socks4,no,elite,US,United States,Stockbridge,NET2ATLANTA.COM LLC,AS20081 NET2ATLANTA.COM LLC,764,150,100,259,2026-08-03T19:13:27.3963862Z,2026-08-03T19:13:27.3963862Z
192.111.138.29,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,765,151,98.9,261,2026-08-03T19:15:32.5818250Z,2026-08-03T19:15:32.5818250Z
192.111.129.145,16894,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,766,157,99.6,260,2026-08-03T19:13:20.3351488Z,2026-08-03T19:13:20.3351488Z
184.170.245.148,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,769,151,100,260,2026-08-03T19:13:20.3297389Z,2026-08-03T19:13:20.3297389Z
192.111.137.37,18762,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,769,163,100,259,2026-08-03T19:13:20.3425332Z,2026-08-03T19:13:20.3425332Z
41.220.22.7,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,770,192,93.2,265,2026-08-03T19:13:28.3906798Z,2026-08-03T19:13:28.3906798Z
192.111.135.18,18301,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,770,165,100,260,2026-08-03T19:13:38.8674127Z,2026-08-03T19:13:38.8674127Z
192.252.216.81,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,771,154,99.6,260,2026-08-03T19:10:59.5571372Z,2026-08-03T19:10:59.5571372Z
74.119.144.60,4145,socks4,no,elite,US,United States,Atlanta,Divine Lighting,AS46562 Performive LLC,772,155,99.6,259,2026-08-03T19:13:19.9953414Z,2026-08-03T19:13:19.9953414Z
197.221.240.246,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,773,197,92.9,239,2026-08-03T19:13:38.9041733Z,2026-08-03T19:13:38.9041733Z
197.221.249.198,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,774,193,93.6,251,2026-08-03T19:14:19.5429871Z,2026-08-03T19:14:19.5429871Z
41.220.16.215,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,775,197,91.3,254,2026-08-03T19:13:20.3832301Z,2026-08-03T19:13:20.3832301Z
199.66.182.243,4145,socks4,no,elite,US,United States,Stockbridge,NET2ATLANTA.COM LLC,AS20081 NET2ATLANTA.COM LLC,775,150,100,259,2026-08-03T19:13:27.4066050Z,2026-08-03T19:13:27.4066050Z
41.220.16.208,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,776,189,90.3,248,2026-08-03T19:13:28.3935418Z,2026-08-03T19:13:28.3935418Z
41.220.16.211,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,776,194,94.4,249,2026-08-03T19:13:20.3810766Z,2026-08-03T19:13:20.3810766Z
192.252.216.86,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,776,151,99.2,260,2026-08-03T19:15:32.5917162Z,2026-08-03T19:15:32.5917162Z
20.204.43.57,80,http,no,transparent,IN,India,Pune,Microsoft Azure Cloud (centralindia),AS8075 Microsoft Corporation,777,129,100,259,2026-08-03T19:13:14.2853917Z,2026-08-03T19:13:14.2853917Z
41.220.16.214,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,777,189,94.8,248,2026-08-03T19:13:20.3771904Z,2026-08-03T19:13:20.3771904Z
74.119.147.209,4145,socks4,no,elite,US,United States,Atlanta,ThePrimeHost - COLO@,AS46562 Performive LLC,777,162,98.8,260,2026-08-03T19:15:32.6034806Z,2026-08-03T19:15:32.6034806Z
123.127.4.247,85,http,no,elite,CN,China,Jinrongjie,Xaxjred CO,AS4808 China Unicom Beijing Province Network,777,232,77,126,2026-08-03T19:13:59.5799297Z,2026-08-03T19:13:59.5799297Z
58.254.153.147,17981,http,yes,elite,CN,China,Guangzhou,Shanghaiwangsukejifazhanyouxian,AS4134 CHINANET BACKBONE,778,187,99.6,260,2026-08-03T19:13:14.3439458Z,2026-08-03T19:13:14.3439458Z
184.170.248.5,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,778,153,99.2,260,2026-08-03T19:15:25.8713497Z,2026-08-03T19:15:25.8713497Z
197.221.240.176,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,778,189,92.5,252,2026-08-03T19:13:22.3744849Z,2026-08-03T19:13:22.3744849Z
197.221.249.197,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,778,197,93.3,254,2026-08-03T19:13:22.3830216Z,2026-08-03T19:13:22.3830216Z
41.220.16.209,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,779,193,90.9,253,2026-08-03T19:13:28.3994214Z,2026-08-03T19:13:28.3994214Z
41.220.16.213,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,779,196,92,264,2026-08-03T19:13:20.3948424Z,2026-08-03T19:13:20.3948424Z
192.252.208.70,14282,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,779,151,99.2,261,2026-08-03T19:15:32.5941564Z,2026-08-03T19:15:32.5941564Z
192.252.214.20,15864,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,779,159,98.9,261,2026-08-03T19:15:32.6029184Z,2026-08-03T19:15:32.6029184Z
197.221.240.178,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,779,189,94,265,2026-08-03T19:13:20.3633298Z,2026-08-03T19:13:20.3633298Z
197.221.234.252,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,780,189,91.4,268,2026-08-03T19:13:27.4509967Z,2026-08-03T19:13:27.4509967Z
192.111.135.17,18302,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,783,154,99.6,260,2026-08-03T19:10:59.5696495Z,2026-08-03T19:10:59.5696495Z
197.221.249.199,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,784,194,93.2,251,2026-08-03T19:13:22.3854238Z,2026-08-03T19:13:22.3854238Z
192.111.137.34,18765,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,785,155,99.2,260,2026-08-03T19:11:14.0180599Z,2026-08-03T19:11:14.0180599Z
199.66.183.226,4145,socks4,no,elite,US,United States,Stockbridge,NET2ATLANTA.COM LLC,AS20081 NET2ATLANTA.COM LLC,785,150,100,260,2026-08-03T19:13:28.3632499Z,2026-08-03T19:13:28.3632499Z
41.220.16.218,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,786,1234,90,270,2026-08-03T19:13:21.4300353Z,2026-08-03T19:13:21.4300353Z
197.221.240.240,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,786,196,92.2,255,2026-08-03T19:13:20.0521084Z,2026-08-03T19:13:20.0521084Z
197.221.240.247,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,786,197,93.3,254,2026-08-03T19:13:28.4101959Z,2026-08-03T19:13:28.4101959Z
38.76.9.0,999,http,yes,transparent,VE,Venezuela,Mérida,"ACT NETWORK, C.A","AS274280 ACT NETWORK, C.A.",787,165,93.9,263,2026-08-03T19:13:59.5241580Z,2026-08-03T19:13:59.5241580Z
192.111.130.2,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,787,158,99.6,261,2026-08-03T19:15:32.6099458Z,2026-08-03T19:15:32.6099458Z
192.252.215.2,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,787,163,99.6,260,2026-08-03T19:10:59.5829968Z,2026-08-03T19:10:59.5829968Z
199.116.112.6,4145,socks4,no,elite,US,United States,Atlanta,Divine Lighting,AS46562 Performive LLC,787,158,99.2,259,2026-08-03T19:13:20.0118175Z,2026-08-03T19:13:20.0118175Z
192.111.129.150,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,788,151,100,260,2026-08-03T19:13:20.3511508Z,2026-08-03T19:13:20.3511508Z
203.19.38.114,1080,http,no,elite,HK,Hong Kong,Hong Kong,China Telecom Global networks,AS23764 CTGNet,789,195,100,260,2026-08-03T19:14:19.5600178Z,2026-08-03T19:14:19.5600178Z
184.170.249.65,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,790,156,99.2,260,2026-08-03T19:15:32.6107196Z,2026-08-03T19:15:32.6107196Z
197.221.234.149,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,790,194,91.7,240,2026-08-03T19:13:20.3950577Z,2026-08-03T19:13:20.3950577Z
192.252.211.193,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,792,151,99.6,260,2026-08-03T19:14:19.5195141Z,2026-08-03T19:14:19.5195141Z
192.252.209.155,14455,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,793,158,100,260,2026-08-03T19:14:19.5280468Z,2026-08-03T19:14:19.5280468Z
197.221.234.253,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,793,197,89.2,260,2026-08-03T19:13:20.0589084Z,2026-08-03T19:13:20.0589084Z
197.221.237.248,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,793,190,92.1,252,2026-08-03T19:13:20.3952264Z,2026-08-03T19:13:20.3952264Z
41.220.16.210,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,795,189,93.9,264,2026-08-03T19:13:20.3951508Z,2026-08-03T19:13:20.3951508Z
119.188.131.55,17981,http,yes,elite,CN,China,Jinan,CNC Group CHINA169 Shandong Province Network,AS4837 CHINA UNICOM China169 Backbone,795,149,100,259,2026-08-03T19:13:27.4274893Z,2026-08-03T19:13:27.4274893Z
192.252.211.197,14921,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,795,159,99.6,261,2026-08-03T19:15:32.6188281Z,2026-08-03T19:15:32.6188281Z
197.221.249.196,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,798,197,92,261,2026-08-03T19:13:20.0629264Z,2026-08-03T19:13:20.0629264Z
198.8.94.174,39078,socks4,no,elite,US,United States,Seattle,Performive LLC,AS46562 Performive LLC,799,158,99.2,259,2026-08-03T19:13:20.0260459Z,2026-08-03T19:13:20.0260459Z
192.252.214.17,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,801,156,99.6,260,2026-08-03T19:13:59.5284764Z,2026-08-03T19:13:59.5284764Z
122.246.4.6,17981,http,yes,elite,CN,China,Ningbo,China Telecom,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",802,167,92.1,267,2026-08-03T19:13:20.3831007Z,2026-08-03T19:13:20.3831007Z
199.229.254.129,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,802,151,99.2,259,2026-08-03T19:13:20.0223250Z,2026-08-03T19:13:20.0223250Z
192.252.208.67,14287,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,805,158,99.2,259,2026-08-03T19:13:20.0340979Z,2026-08-03T19:13:20.0340979Z
199.58.184.97,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,805,168,99.6,260,2026-08-03T19:10:59.6047661Z,2026-08-03T19:10:59.6047661Z
192.111.130.5,17002,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,809,151,99.6,261,2026-08-03T19:15:26.8055787Z,2026-08-03T19:15:26.8055787Z
192.111.137.35,4145,socks4,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,809,153,99.2,260,2026-08-03T19:15:25.9029869Z,2026-08-03T19:15:25.9029869Z
219.93.101.63,80,http,no,anonymous,MY,Malaysia,Kuala Lumpur,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,812,177,100,259,2026-08-03T19:13:20.0555549Z,2026-08-03T19:13:20.0555549Z
219.93.101.60,80,http,no,anonymous,MY,Malaysia,Kuala Lumpur,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,815,177,100,259,2026-08-03T19:13:20.0579998Z,2026-08-03T19:13:20.0579998Z
116.196.150.180,17981,http,yes,elite,CN,China,Hangzhou,"Jinhua Weian InfoTech Co., Ltd","AS131516 Jinhua Weian InfoTech Co., Ltd",816,177,86.2,275,2026-08-03T19:15:32.6575320Z,2026-08-03T19:15:32.6575320Z
